#OTU ID	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15	Sample_16	Sample_17	Sample_18	Sample_19	Sample_20	Sample_21	Sample_22	Sample_23	Sample_24	Sample_25	Sample_26	Sample_27	Sample_28	Sample_29	Sample_30	Sample_31	Sample_32	Sample_33	Sample_34	Sample_35	Sample_36	Sample_37	Sample_38	Sample_39	Sample_40	Sample_41	Sample_42	Sample_43	Sample_44	Sample_45	Sample_46	Sample_47	Sample_48	Sample_49
FOLSYN-PWY:_superpathway_of_tetrahydrofolate_biosynthesis_and_salvage	6.08699e-05	9.81438e-05	1.94041e-05	4.54149e-05	5.59503e-05	9.37746e-05	0.0	0.000143679	5.88891e-05	2.66052e-05	0.0	0.000644083	0.000220063	4.02896e-05	0.0	8.47387e-05	6.87875e-05	6.36883e-05	0.0	1.14956e-05	0.0	0.000172424	0.0	0.000161713	3.73765e-05	7.22876e-06	1.10786e-05	0.000155844	0.000191162	0.00020108	0.000162058	0.000200068	0.000358647	3.12997e-05	0.000446564	0.000228172	0.000130399	0.000105805	2.22189e-05	0.000243847	6.17552e-05	8.7384e-05	0.000262542	1.66009e-05	4.71122e-05	8.00794e-05	8.38167e-06	0.000133958	0.000207265
FUC-RHAMCAT-PWY:_superpathway_of_fucose_and_rhamnose_degradation	3.28747e-05	5.72056e-05	1.88731e-05	6.34609e-05	7.69349e-05	5.44553e-05	0.0	0.000196906	5.80556e-05	1.05922e-05	0.0	7.91573e-05	0.000257283	3.85225e-05	2.5194e-05	3.29428e-05	5.75421e-05	2.72647e-05	0.0	1.95451e-06	0.0	9.80469e-05	0.0	0.00011322	2.36771e-05	1.33949e-05	2.51244e-05	0.000293089	0.0	6.0047e-05	0.000163662	0.000149444	0.0	5.73879e-05	0.0	1.67426e-05	0.000137405	5.38628e-05	1.18762e-05	0.000210228	1.82009e-05	9.52378e-05	0.000315678	2.15743e-06	3.43843e-05	7.59537e-05	3.85029e-06	0.000128147	0.000304659
FUCCAT-PWY:_fucose_degradation	2.33696e-05	7.15941e-05	1.19129e-05	5.04402e-05	8.18254e-05	3.46863e-05	0.0	0.000183494	5.19881e-05	1.1892e-05	0.0	0.000102536	0.000332044	2.72621e-05	1.27644e-05	1.77851e-05	3.48561e-05	2.22746e-05	5.30902e-06	1.72126e-06	0.0	8.91328e-05	0.0	0.00010448	1.56232e-05	6.51496e-06	1.52148e-05	0.000309225	3.15472e-06	8.87211e-05	0.000196057	0.000148347	0.0	7.13612e-05	0.0	9.92026e-06	0.00020038	6.23635e-05	7.58617e-06	0.000231816	1.6727e-05	9.22469e-05	0.000344842	1.2495e-06	2.58682e-05	9.04577e-05	3.46015e-06	0.000123436	0.000351418
GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation	6.87634e-05	8.22e-05	4.32041e-05	7.32646e-05	4.75052e-05	0.000129141	0.0	0.00018609	0.000102579	3.45692e-05	9.07096e-06	6.37275e-05	0.000220514	7.04883e-05	7.98418e-05	9.50337e-05	0.000171427	5.81446e-05	7.09403e-05	7.02282e-06	0.0	0.000151032	0.0	8.56092e-05	0.000155208	0.000135501	0.000127301	0.000108745	7.10088e-06	6.80728e-05	0.000272024	0.000134301	0.0	2.43156e-05	0.0	5.51642e-05	0.000165083	8.62225e-05	3.83918e-05	0.000232207	2.86307e-05	0.000105587	0.000282567	9.24939e-06	7.05012e-05	8.42389e-05	7.71503e-06	0.000215896	0.000250439
GALACTARDEG-PWY:_D-galactarate_degradation_I	2.0727e-06	3.80012e-05	8.19154e-06	2.47519e-05	6.43426e-05	1.62884e-05	0.0	0.000155974	9.07073e-06	7.36732e-07	0.0	5.12e-05	0.000170996	5.74279e-06	1.49779e-05	8.97979e-06	9.35223e-06	9.49187e-06	0.0	0.0	0.0	4.10633e-05	0.0	7.19919e-05	2.06962e-06	4.05605e-06	3.89939e-06	0.000160701	3.5087e-06	5.00426e-05	0.000110614	0.000141171	0.0	3.5208e-05	0.0	7.52029e-06	0.00011112	3.97873e-05	1.20912e-06	0.000199979	1.49548e-05	4.02269e-05	0.000196332	8.94689e-07	3.77136e-06	6.45089e-05	1.18579e-06	4.49784e-05	0.000264965
GALACTUROCAT-PWY:_D-galacturonate_degradation_I	7.26586e-05	6.81901e-05	4.51409e-05	5.81337e-05	6.37977e-05	0.000105265	0.0	0.000228642	8.22421e-05	3.09671e-05	7.59184e-06	7.41308e-05	0.000256945	5.2622e-05	0.000174791	8.4861e-05	0.000180197	5.52757e-05	7.76857e-05	6.76262e-06	0.0	0.00012854	0.0	0.000135877	0.000137455	0.000115686	0.000125513	0.000263441	6.43357e-06	6.10416e-05	0.000279277	0.000164179	3.23086e-07	3.44551e-05	0.0	8.08773e-05	0.000173686	7.09096e-05	2.99293e-05	0.00029151	2.29184e-05	0.000102586	0.000309753	1.17594e-05	9.35141e-05	8.07431e-05	7.63556e-06	0.000184965	0.0002705
GALLATE-DEGRADATION-I-PWY:_gallate_degradation_II	0.0	0.0	1.87541e-06	0.0	0.0	0.0	0.0	3.68929e-05	0.0	0.0	0.0	0.0	6.30255e-06	0.0	0.0	6.09416e-06	0.0	0.0	0.0	0.0	0.0	1.77037e-05	0.0	5.26199e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.23363e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.84617e-07	6.53269e-06	0.0	3.26902e-07	0.0	0.0	3.66562e-07	0.0
GALLATE-DEGRADATION-II-PWY:_gallate_degradation_I	0.0	0.0	2.80387e-06	0.0	0.0	0.0	0.0	4.40292e-05	0.0	0.0	0.0	0.0	6.72656e-06	0.0	1.5126e-05	6.6304e-06	0.0	0.0	0.0	0.0	0.0	1.77037e-05	0.0	5.26199e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.23363e-06	0.0	0.0	0.0	0.0	0.0	0.0	3.9988e-07	0.0	0.0	2.07564e-07	3.84617e-07	7.32532e-06	0.0	4.49739e-07	0.0	0.0	6.96304e-07	0.0
GLCMANNANAUT-PWY:_superpathway_of_N-acetylglucosamine,_N-acetylmannosamine_and_N-acetylneuraminate_degradation	5.9217e-05	0.000106951	6.31616e-05	7.48333e-05	9.35223e-05	0.000123836	0.0	0.000200658	6.7001e-05	6.38982e-05	0.000109723	0.000246593	0.000363739	0.000100428	3.89138e-05	6.40845e-05	0.000122871	5.53771e-05	0.000116749	1.33094e-05	0.0	0.000151094	0.0	5.58359e-05	0.000160683	9.35236e-05	0.000118777	0.000398239	0.000175702	0.000200988	0.000270678	0.000234444	0.000297429	5.93627e-05	0.000325289	0.000216953	0.000248405	0.000111304	8.08764e-05	0.000302991	0.000159696	0.000129995	0.000396625	1.97882e-05	6.34403e-05	9.37162e-05	1.02162e-05	0.000168869	0.000233249
GLUCARDEG-PWY:_D-glucarate_degradation_I	5.76004e-06	4.77979e-05	1.28951e-05	2.58069e-05	7.44965e-05	2.42611e-05	0.0	0.000182233	1.99051e-05	4.16315e-06	0.0	7.99319e-05	0.000306706	1.15307e-05	1.11363e-05	1.00253e-05	1.21159e-05	1.30011e-05	0.0	0.0	0.0	5.0497e-05	0.0	9.17184e-05	2.06962e-06	4.05605e-06	4.52982e-06	0.00024051	7.03072e-06	7.96208e-05	0.000158788	0.000200248	0.0	4.2695e-05	0.0	8.75897e-06	0.000162301	4.77449e-05	3.01012e-06	0.000243172	1.56561e-05	7.4767e-05	0.000372813	8.94689e-07	5.21385e-06	9.60857e-05	1.06223e-06	4.9627e-05	0.000292531
GLUCARGALACTSUPER-PWY:_superpathway_of_D-glucarate_and_D-galactarate_degradation	2.0727e-06	3.80012e-05	8.19154e-06	2.47519e-05	6.43426e-05	1.62884e-05	0.0	0.000155974	9.07073e-06	7.36732e-07	0.0	5.12e-05	0.000170996	5.74279e-06	1.49779e-05	8.97979e-06	9.35223e-06	9.49187e-06	0.0	0.0	0.0	4.10633e-05	0.0	7.19919e-05	2.06962e-06	4.05605e-06	3.89939e-06	0.000160701	3.5087e-06	5.00426e-05	0.000110614	0.000141171	0.0	3.5208e-05	0.0	7.52029e-06	0.00011112	3.97873e-05	1.20912e-06	0.000199979	1.49548e-05	4.02269e-05	0.000196332	8.94689e-07	3.77136e-06	6.45089e-05	1.18579e-06	4.49784e-05	0.000264965
GLUCONEO-PWY:_gluconeogenesis_I	0.000104857	0.000229222	8.92317e-05	7.2318e-05	8.58718e-05	0.000253951	0.0	0.000169835	0.000231675	0.000121534	5.1161e-05	0.000307573	0.000231545	0.000189359	9.79355e-05	0.00016038	0.000231503	0.000165089	4.33075e-05	2.78077e-05	0.0	0.000272963	0.0	0.00027873	0.000138638	4.16315e-05	0.000105619	0.000321648	0.000145435	0.000180182	0.000230008	0.000219979	0.000228438	4.67205e-05	0.000234807	0.000370603	0.000268347	0.000231399	7.73864e-05	0.000233667	0.00021474	9.00678e-05	0.000274203	5.16191e-05	9.04586e-05	0.000104116	2.11847e-05	0.00020557	0.000289166
GLUCOSE1PMETAB-PWY:_glucose_and_glucose-1-phosphate_degradation	2.25606e-05	0.000110163	3.33103e-05	8.26983e-05	0.000141838	4.71212e-05	0.0	0.00024074	5.20235e-05	4.37913e-06	0.0	0.000271161	0.00049083	4.79874e-05	3.42586e-05	5.18981e-05	9.06938e-05	2.95958e-05	2.40796e-06	2.33497e-06	0.0	0.000112383	0.0	0.000199777	8.29146e-06	8.62516e-06	1.00444e-05	0.00056696	1.4346e-05	0.00013517	0.000222371	0.000368159	1.21618e-06	9.42246e-05	0.0	2.28294e-05	0.000279325	8.33648e-05	9.75433e-06	0.000577642	2.7755e-05	0.000123538	0.00059152	2.49272e-06	1.42792e-05	0.000173036	5.34142e-06	0.000107827	0.000517895
GLUCUROCAT-PWY:_superpathway_of_&beta;-D-glucuronide_and_D-glucuronate_degradation	6.0738e-05	7.77602e-05	5.2497e-05	8.79332e-05	6.50821e-05	0.000120247	0.0	0.000214351	0.000103682	4.59759e-05	8.18194e-06	7.81121e-05	0.000254746	8.17659e-05	0.00019191	9.78298e-05	0.000161618	5.79766e-05	7.85285e-05	6.86236e-06	0.0	0.000148513	0.0	0.000126958	0.000154325	0.000131382	0.000141347	0.000274081	8.48005e-06	8.21223e-05	0.000286288	0.000178532	5.84259e-07	3.7212e-05	0.0	5.79985e-05	0.000216233	8.72828e-05	5.2207e-05	0.000322637	5.91619e-05	0.000112753	0.000321567	1.1654e-05	0.000106412	8.52972e-05	8.47147e-06	0.000242874	0.000265931
GLUDEG-I-PWY:_GABA_shunt	5.43457e-06	1.64726e-05	8.64894e-06	3.43859e-05	1.26213e-05	1.67263e-05	0.0	0.000186564	1.5451e-05	6.55086e-06	0.0	4.50245e-05	0.000192087	1.21554e-05	0.0	0.0	1.3627e-05	3.23351e-06	1.23462e-06	0.0	0.0	4.19677e-05	0.0	5.09149e-05	1.08812e-05	5.96674e-06	6.94681e-06	0.000104483	0.0	4.95091e-05	8.946e-05	9.17301e-05	0.0	8.27112e-06	0.0	5.07601e-06	3.0625e-05	1.50991e-05	2.0995e-05	0.000100354	2.0437e-05	6.61378e-05	0.000274972	3.45025e-07	1.04921e-05	5.48888e-05	2.45302e-06	0.000107028	0.000172135
GLUTORN-PWY:_L-ornithine_biosynthesis	9.44905e-05	0.000119793	3.53648e-05	0.000126761	7.93666e-05	0.000191509	0.0	0.000200937	9.22326e-05	2.61994e-05	1.79988e-05	0.000556845	0.000266307	7.42407e-05	0.000204437	6.98015e-05	8.15387e-05	5.21087e-05	5.02047e-05	2.60319e-05	0.0	0.000152626	0.0	0.000201533	6.56861e-05	3.47158e-05	2.07298e-05	0.000467088	0.000201536	0.000222832	0.000276937	0.000249322	0.000332466	6.29146e-05	0.000460435	0.000285786	0.000242305	0.00014094	3.21086e-05	0.000303552	5.26535e-05	0.000129877	0.00030429	2.40568e-05	9.31931e-05	8.20957e-05	8.58034e-06	0.000177696	0.000316842
GLYCOCAT-PWY:_glycogen_degradation_I_(bacterial)	8.47865e-06	4.65327e-05	7.14815e-06	1.63547e-05	2.99277e-05	1.37978e-05	0.0	7.5324e-05	2.87964e-05	3.26962e-06	0.0	4.82339e-05	2.56833e-05	7.88019e-06	2.89926e-05	0.0	2.51637e-05	1.94371e-05	0.0	8.41464e-07	0.0	2.61375e-05	0.0	3.71149e-05	2.27018e-06	8.06269e-06	2.82368e-06	0.0	2.42163e-06	3.54005e-06	5.38388e-05	2.81791e-05	0.0	1.1297e-05	0.0	8.10367e-06	0.0	4.5598e-05	2.95875e-06	2.54088e-05	1.66261e-05	3.99372e-05	2.64566e-05	0.0	7.32684e-06	2.04296e-06	1.93032e-06	6.02531e-05	1.38946e-05
GLYCOGENSYNTH-PWY:_glycogen_biosynthesis_I_(from_ADP-D-Glucose)	9.68921e-05	0.000137964	5.9021e-05	4.56575e-05	5.05942e-05	0.000168601	0.0	0.000128455	0.000143382	0.000106421	0.000100185	7.72279e-05	0.000155392	0.00011815	0.000127096	0.000159495	0.00022152	0.00015716	0.000172577	4.68007e-05	0.0	0.000188582	0.0	0.000163089	0.000157956	0.000100934	5.86873e-05	0.000138986	0.000187725	0.000220895	0.000121669	0.000179456	0.000341801	2.06721e-05	0.000333402	0.000226817	0.000159471	0.000158867	0.000117032	0.00012985	0.000229992	4.84235e-05	0.000197029	4.55558e-05	7.6931e-05	6.37984e-05	1.57747e-05	4.72116e-05	0.000110127
GLYCOL-GLYOXDEG-PWY:_superpathway_of_glycol_metabolism_and_degradation	1.37717e-05	6.28614e-05	1.72349e-05	4.37592e-05	0.000102396	2.56661e-05	0.0	0.000189152	3.20688e-05	4.07547e-06	0.0	0.000107109	0.0003418	8.23581e-06	0.0	9.84247e-06	3.84518e-05	1.87409e-05	0.0	3.77544e-07	0.0	5.13938e-05	0.0	4.10261e-05	5.16837e-06	4.44957e-06	4.44934e-06	0.000381364	1.84805e-05	0.000126545	0.000167018	0.000184678	0.0	3.4691e-05	0.0	2.74221e-05	0.000190587	5.79726e-05	5.32234e-06	0.000179175	2.29453e-05	0.000115678	0.000432902	1.352e-06	9.97692e-06	0.00012997	1.67335e-06	0.000100592	0.000329019
GLYCOLYSIS-E-D:_superpathway_of_glycolysis_and_Entner-Doudoroff	2.46191e-05	7.73077e-05	1.73631e-05	7.93685e-05	7.16467e-05	7.57915e-05	0.0	0.000197432	7.72658e-05	4.09738e-05	1.88518e-05	0.000161662	0.000253526	5.85828e-05	3.7345e-05	2.14748e-05	5.23512e-05	4.10564e-05	5.32915e-06	1.84963e-05	0.0	0.000142184	0.0	0.000111149	4.95256e-05	1.4868e-05	2.12148e-05	0.000182928	0.0	0.000166005	0.000213164	0.000224735	0.000126412	3.28e-05	0.0	0.000161031	0.000176138	8.12358e-05	4.34763e-05	0.000215528	0.000104579	0.000119153	0.000293581	2.92456e-05	5.40005e-05	8.66135e-05	3.83068e-06	0.000213666	0.000258754
GLYCOLYSIS-TCA-GLYOX-BYPASS:_superpathway_of_glycolysis,_pyruvate_dehydrogenase,_TCA,_and_glyoxylate_bypass	2.99924e-05	0.000106558	2.89533e-05	6.27931e-05	9.32132e-05	5.92392e-05	0.0	0.000241389	7.26421e-05	1.49355e-05	0.0	0.000150827	0.000319795	6.46372e-05	0.0	3.11948e-05	6.08431e-05	6.93562e-05	0.0	1.70658e-06	0.0	0.000122206	0.0	0.000100599	1.973e-05	6.88507e-06	2.05949e-05	0.000242212	0.0	0.000132361	0.000238766	0.000240079	0.0	4.26005e-05	0.0	8.79916e-05	0.000220236	0.00010896	2.22836e-05	0.000271103	6.7265e-05	0.000127326	0.000386769	7.8703e-06	1.89142e-05	0.000112009	2.70151e-06	0.000131754	0.000319734
GLYCOLYSIS:_glycolysis_I_(from_glucose_6-phosphate)	7.833e-05	0.000197742	0.000100076	0.00011818	8.24904e-05	0.00022892	0.0	0.000216131	0.000192763	0.000125427	0.000106456	0.00036075	0.000290195	0.000159848	6.607e-05	0.000143548	0.000137203	0.000151079	7.12509e-05	3.39349e-05	0.0	0.000283085	0.0	0.000199659	0.000174268	0.000175356	0.00010433	0.000222821	0.0	0.000172303	0.000292751	0.00024198	0.000102569	3.78517e-05	0.0	0.00015885	0.000258259	0.000191868	9.18591e-05	0.00029709	0.000184834	0.000163285	0.000338125	5.21382e-05	0.000117164	9.8987e-05	5.65813e-06	0.000432293	0.000292352
GLYOXYLATE-BYPASS:_glyoxylate_cycle	1.39878e-05	6.78525e-05	2.41089e-05	4.16701e-05	8.97723e-05	3.14492e-05	0.0	0.000238449	3.53596e-05	6.32298e-06	1.6879e-05	8.70255e-05	0.000291486	2.28399e-05	2.50434e-05	2.31311e-05	3.16833e-05	2.35178e-05	0.0	4.21735e-07	0.0	6.03544e-05	0.0	0.000157035	6.19407e-06	1.95608e-06	7.29792e-06	0.000349195	0.000212081	0.000209788	0.000179516	0.000242975	0.000301053	5.6717e-05	0.000396944	0.00018478	0.00019991	5.84904e-05	6.99234e-06	0.000218129	2.90466e-05	8.65695e-05	0.000366539	2.23298e-06	8.85692e-06	0.000121236	1.34205e-06	6.97619e-05	0.000336097
GOLPDLCAT-PWY:_superpathway_of_glycerol_degradation_to_1,3-propanediol	1.85286e-05	3.4861e-05	1.05613e-05	2.23559e-05	7.34223e-05	2.84217e-05	0.0	0.000386435	2.23017e-05	4.01177e-06	0.0	0.000343118	0.000175771	1.46868e-05	3.68671e-05	5.40746e-05	9.79671e-06	1.02447e-05	0.0	0.0	0.0	0.000135684	0.0	0.000126295	2.40603e-06	6.64326e-07	4.80067e-06	0.000196865	1.62645e-06	5.74444e-05	0.000159736	0.000113118	0.0	3.91323e-05	0.0	1.22709e-05	0.000133306	3.90863e-05	2.37586e-06	0.000210785	3.45466e-05	4.70248e-05	0.000219541	5.86499e-07	6.83623e-06	7.80274e-05	1.60343e-06	8.26431e-05	0.000179289
HCAMHPDEG-PWY:_3-phenylpropanoate_and_3-(3-hydroxyphenyl)propanoate_degradation_to_2-oxopent-4-enoate	1.71896e-06	1.9958e-05	2.74755e-06	1.31364e-05	3.72177e-05	4.65352e-06	0.0	6.90228e-05	1.64387e-05	1.19624e-06	0.0	2.91225e-05	0.000124761	5.84178e-06	0.0	0.0	7.09176e-06	6.87151e-06	0.0	0.0	0.0	1.969e-05	0.0	4.02134e-05	0.0	0.0	1.32412e-06	7.28018e-05	2.91776e-06	3.60139e-05	6.69914e-05	9.4713e-05	0.0	2.06652e-05	0.0	1.66494e-06	6.74882e-05	2.18018e-05	8.47347e-07	8.2961e-05	6.43963e-06	3.38456e-05	0.000161788	0.0	2.06503e-06	4.92897e-05	0.0	2.27228e-05	0.000115049
HEME-BIOSYNTHESIS-II:_heme_biosynthesis_I_(aerobic)	5.37938e-05	6.75534e-05	1.22949e-05	3.83067e-05	7.02241e-05	2.56485e-05	0.0	0.000193619	7.69532e-05	1.74632e-05	1.65483e-05	0.000225548	0.000334071	4.854e-05	3.21456e-05	3.42241e-05	4.57123e-05	0.000117415	7.1752e-05	9.4201e-06	0.0	8.14073e-05	0.0	4.40881e-05	2.19421e-05	8.99853e-07	8.44642e-06	0.000273324	0.000161545	0.000190366	0.000244889	0.000282638	0.000301466	3.59675e-05	0.000445448	0.000208907	0.00014835	0.000114294	2.77115e-05	0.000198129	4.00845e-05	0.000110281	0.00043254	1.63851e-05	1.15395e-05	0.000110061	4.45012e-06	0.00010361	0.000392246
HEMESYN2-PWY:_heme_biosynthesis_II_(anaerobic)	6.55138e-05	7.37754e-05	1.24374e-05	3.55857e-05	7.33004e-05	3.03812e-05	0.0	0.000201871	8.32275e-05	1.80773e-05	5.42126e-05	0.000270777	0.000268997	4.97662e-05	3.5273e-05	1.90996e-05	3.10161e-05	0.000121972	7.68339e-05	9.98841e-06	0.0	8.32499e-05	0.0	4.53368e-05	2.24859e-05	0.0	7.63187e-06	0.000236345	0.000172591	0.00014966	0.000276414	0.000187656	0.000312012	3.6127e-05	0.000445856	0.000196905	0.000136549	0.000127872	3.07842e-05	0.000224356	4.06406e-05	8.51133e-05	0.000334458	1.83741e-05	1.297e-05	7.76061e-05	4.60064e-06	8.19124e-05	0.000326239
HEXITOLDEGSUPER-PWY:_superpathway_of_hexitol_degradation_(bacteria)	1.94409e-05	5.7702e-05	1.2753e-05	1.24793e-05	5.36565e-05	8.66836e-05	0.0	0.000113337	5.93215e-05	9.99524e-06	0.0	6.0551e-05	0.000245004	2.29429e-05	0.0	2.53406e-05	5.55799e-05	3.43868e-05	0.0	0.0	0.0	0.000110507	0.0	0.0	1.86977e-05	6.20585e-06	1.0196e-05	0.000160857	0.0	7.67547e-05	0.000155082	0.000144643	0.0	5.94593e-06	0.0	1.91377e-05	0.000113826	7.5516e-05	1.77782e-05	0.000149886	3.99539e-05	7.91121e-05	0.000268338	1.23528e-06	2.3178e-05	7.23734e-05	2.39378e-06	7.20766e-05	0.000257429
HISDEG-PWY:_L-histidine_degradation_I	5.609e-05	5.85169e-05	2.26615e-05	1.20799e-05	0.0	7.70175e-06	0.0	1.76607e-05	8.79506e-05	0.000106156	0.000128527	1.81679e-05	5.00224e-06	0.00014997	4.28406e-05	7.72996e-05	5.06909e-05	0.000404629	0.00011593	4.62694e-05	0.0	6.30324e-05	0.0	5.74021e-05	8.38683e-05	4.67021e-05	0.000113593	0.0	0.000146167	0.000105609	3.3725e-05	4.78768e-05	0.000246821	4.4456e-06	0.000379282	0.00017712	1.89645e-05	9.97091e-05	2.79972e-05	4.01587e-06	0.000192403	3.39346e-05	6.62451e-06	3.99334e-05	1.90809e-05	1.63969e-06	4.14983e-06	0.000331161	5.02853e-07
HISTSYN-PWY:_L-histidine_biosynthesis	7.39586e-05	0.00010368	4.95596e-05	7.51362e-05	1.58922e-05	0.000179593	0.0	0.000109647	9.30615e-05	5.82368e-05	2.89224e-05	0.000493209	0.000175096	0.000153697	0.000143361	0.000153882	8.52998e-05	0.000118722	0.000168622	3.06112e-05	0.0	0.000191929	0.0	0.0	0.000172567	0.000105046	6.68892e-05	0.000132783	0.000139168	0.000132457	0.000154389	0.000142755	0.000253693	2.36308e-05	0.00026915	0.000200617	0.000124679	9.86209e-05	4.80681e-05	0.000248209	0.000120098	7.54654e-05	0.000190609	3.65305e-05	7.24257e-05	5.49193e-05	1.68581e-05	0.000120976	0.00016208
HOMOSER-METSYN-PWY:_L-methionine_biosynthesis_I	9.54078e-05	0.000114742	6.46451e-05	0.000107372	7.34138e-05	0.000258632	0.0	0.000153277	0.000127432	0.000100083	5.37173e-05	0.000818099	0.000157459	0.000203382	0.000277234	9.42356e-05	0.000148239	0.000122376	0.000122923	3.50317e-05	0.0	0.000316853	0.0	0.000107413	0.000214935	0.00017622	0.000131257	0.000417401	3.02889e-06	2.95381e-05	0.000195752	0.000199174	6.56324e-07	4.48659e-05	0.0	0.000130835	0.00018533	0.000120368	7.73577e-05	0.000356487	0.000172771	0.00012206	0.000154731	4.49061e-05	0.000109629	2.48648e-05	1.88282e-05	0.00038985	0.000172424
HSERMETANA-PWY:_L-methionine_biosynthesis_III	0.000101424	8.78963e-05	5.8215e-05	6.56018e-05	3.40834e-06	0.000171385	0.0	7.69594e-05	9.00863e-05	0.00010243	3.53379e-05	0.000287405	1.72913e-05	0.000113262	0.000258391	8.73843e-05	0.000139504	0.000127202	0.000129608	2.41594e-05	0.0	0.000138639	0.0	1.55163e-05	0.000183463	0.000158196	0.000119804	0.0	1.24777e-06	2.35955e-05	0.000124762	5.43837e-05	0.0	1.31449e-05	0.0	4.98326e-05	6.59784e-05	0.000101416	9.4985e-05	4.86726e-05	0.000160758	0.000113278	2.41178e-05	2.99046e-05	6.00899e-05	1.2728e-05	1.86878e-05	0.000387823	2.95371e-05
ILEUSYN-PWY:_L-isoleucine_biosynthesis_I_(from_threonine)	0.000258646	0.000392483	0.000180238	0.00016945	0.000117516	0.000842319	0.0	0.000346221	0.000515579	0.00015344	9.9409e-05	0.000970559	0.000305888	0.000768779	0.000587343	0.000578068	0.000576687	0.000368443	0.00045108	5.50873e-05	0.0	0.000639172	0.0	0.00039275	0.000711346	0.000789576	0.000632796	0.000480063	0.000188281	0.000214765	0.000398509	0.000268473	0.000394927	8.64072e-05	0.0	0.000472463	0.000357331	0.000478847	0.00010787	0.000505473	0.00023526	0.000175843	0.00036295	8.542e-05	0.000224625	0.00013621	5.04818e-05	0.000508037	0.000304175
KDO-NAGLIPASYN-PWY:_superpathway_of_(Kdo)2-lipid_A_biosynthesis	2.75074e-06	2.66892e-05	8.76674e-06	2.16495e-05	3.88414e-05	1.18988e-05	0.0	8.32448e-05	1.24981e-05	0.0	0.0	4.95276e-05	0.000158751	0.0	0.0	0.0	6.51862e-06	9.06966e-06	0.0	0.0	0.0	2.58924e-05	0.0	0.0	1.75492e-06	0.0	4.77168e-06	0.000157572	0.0	6.32858e-05	0.000105868	0.00011899	0.0	3.2904e-05	0.0	5.07714e-06	0.000100666	2.50434e-05	1.78012e-06	0.000178677	5.48182e-06	4.83821e-05	0.000199328	0.0	4.53458e-06	5.78988e-05	3.19808e-07	2.94145e-05	0.000163044
KETOGLUCONMET-PWY:_ketogluconate_metabolism	1.43881e-05	6.66565e-05	5.80726e-06	3.33012e-05	0.000110385	3.50181e-05	0.0	0.000231298	3.44953e-05	8.19588e-06	0.0	0.00017441	0.000503475	1.99993e-05	0.0	0.0	3.01971e-05	1.10502e-05	0.0	0.0	0.0	5.48295e-05	0.0	8.13617e-05	4.96044e-06	2.36378e-06	2.55753e-06	0.000339386	0.0	0.000115754	0.000214933	0.000238762	8.0694e-07	5.29579e-05	0.0	1.7253e-05	0.000179408	5.5878e-05	6.30062e-06	0.000274676	2.7233e-05	0.000125719	0.000606177	3.11451e-06	9.60229e-06	0.00010031	1.37658e-06	8.85224e-05	0.000389594
LACTOSECAT-PWY:_lactose_and_galactose_degradation_I	2.36937e-05	9.56856e-05	5.41905e-05	3.65703e-05	0.00013637	0.000211643	0.0	0.000351398	3.95019e-05	1.12385e-05	1.44963e-05	0.0001868	0.000240704	4.90963e-05	3.74641e-05	5.23651e-05	6.23994e-05	4.03638e-05	1.62147e-05	2.53217e-05	0.0	0.000132902	0.0	0.000253862	6.25873e-05	1.01225e-05	9.59402e-06	0.000600394	3.64198e-06	7.48504e-05	0.00028548	0.000195066	0.0	4.42283e-05	0.0	1.27026e-05	0.000201902	7.74218e-05	5.42906e-05	0.000661552	0.000211104	7.15279e-05	0.000212044	2.87206e-05	3.15789e-05	6.58326e-05	6.65358e-06	5.27888e-05	0.000266498
LEU-DEG2-PWY:_L-leucine_degradation_I	0.0	1.34452e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.69032e-06	0.0	0.0	0.0	0.0	3.31122e-07	8.54259e-06	0.0	0.0	0.0	0.0	0.0	4.53133e-06	4.3991e-06	0.0	0.0	0.0	2.18928e-06	0.0	2.56436e-07	0.0	0.0	0.0	0.0	0.0
LIPASYN-PWY:_phospholipases	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.96022e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
